image,disease,plant_type,dataset_type
Pest/20230712_114353.jpg,Pest,Potato,train
Virus/20230816_145815.jpg,Virus,Potato,train
Bacteria/IMG_1157.JPG,Bacteria,Potato,train
Bacteria/IMG_1043.JPG,Bacteria,Potato,train
Virus/IMG_0630.JPG,Virus,Potato,train
Pest/1692333632203.jpg,Pest,Potato,train
Fungi/IMG_0280.JPG,Fungi,Potato,train
Bacteria/IMG_1165.JPG,Bacteria,Potato,train
Fungi/IMG_0870.JPG,Fungi,Potato,train
Virus/IMG_0395.JPG,Virus,Potato,train
Phytopthora/20230802_124741.jpg,Phytopthora,Potato,train
Bacteria/IMG_0732.JPG,Bacteria,Potato,train
Virus/IMG_0485.JPG,Virus,Potato,train
Fungi/IMG_9406.JPG,Fungi,Potato,train
Fungi/IMG_20230816_122029.jpg,Fungi,Potato,train
Fungi/IMG_0286.JPG,Fungi,Potato,train
Fungi/IMG_9452.JPG,Fungi,Potato,train
Fungi/IMG_20230816_113919.jpg,Fungi,Potato,train
Pest/IMG_0285.JPG,Pest,Potato,train
Pest/20230802_110817804.jpg,Pest,Potato,train
Fungi/20230816_122721.jpg,Fungi,Potato,train
Pest/20230802_115611973.jpg,Pest,Potato,train
Bacteria/IMG_1217.JPG,Bacteria,Potato,train
Healthy/20230802_124829.jpg,Healthy,Potato,train
Fungi/20230712_114552.jpg,Fungi,Potato,train
Fungi/IMG_0669.JPG,Fungi,Potato,train
Phytopthora/IMG_9561.JPG,Phytopthora,Potato,train
Virus/20230815_154044.jpg,Virus,Potato,train
Virus/20230815_145626.jpg,Virus,Potato,train
Fungi/IMG_4753.JPG,Fungi,Potato,train
Pest/20230712_150348.jpg,Pest,Potato,train
Pest/IMG_8098.JPG,Pest,Potato,train
Virus/IMG_9528.JPG,Virus,Potato,train
Virus/IMG_0649.JPG,Virus,Potato,train
Fungi/20230712_155134.jpg,Fungi,Potato,train
Phytopthora/IMG_0345 - Copy.JPG,Phytopthora,Potato,train
Fungi/IMG_20230816_115540.jpg,Fungi,Potato,train
Bacteria/20230816_134507.jpg,Bacteria,Potato,train
Pest/IMG_8136.JPG,Pest,Potato,train
Bacteria/20230816_134302.jpg,Bacteria,Potato,train
Fungi/IMG_20230815_114555~2.jpg,Fungi,Potato,train
Bacteria/20230816_141036.jpg,Bacteria,Potato,train
Fungi/1692334247696.jpg,Fungi,Potato,train
Virus/IMG_1059.JPG,Virus,Potato,train
Pest/20230802_104911728.jpg,Pest,Potato,train
Virus/IMG_0787.JPG,Virus,Potato,train
Pest/20230712_150313.jpg,Pest,Potato,train
Pest/20230922_163745.jpg,Pest,Potato,train
Virus/IMG_0250.JPG,Virus,Potato,train
Bacteria/IMG_1250.JPG,Bacteria,Potato,train
Pest/1692332350409.jpg,Pest,Potato,train
Fungi/IMG_9375.JPG,Fungi,Potato,train
Pest/20230802_112805894.jpg,Pest,Potato,train
Fungi/IMG_8152.JPG,Fungi,Potato,train
Pest/20230802_125947.jpg,Pest,Potato,train
Virus/IMG_0490.JPG,Virus,Potato,train
Bacteria/IMG_20230816_140620.jpg,Bacteria,Potato,train
Bacteria/IMG_0943.JPG,Bacteria,Potato,train
Fungi/IMG_9394.JPG,Fungi,Potato,train
Virus/20230816_115033.jpg,Virus,Potato,train
Phytopthora/20230802_124108005.jpg,Phytopthora,Potato,train
Fungi/IMG_0954.JPG,Fungi,Potato,train
Fungi/IMG_0790.JPG,Fungi,Potato,train
Virus/IMG_0933.JPG,Virus,Potato,train
Fungi/IMG_20230816_113939~2.jpg,Fungi,Potato,train
Virus/IMG_0603.JPG,Virus,Potato,train
Fungi/IMG_4685.JPG,Fungi,Potato,train
Pest/20230802_112436363.jpg,Pest,Potato,train
Bacteria/IMG_0357.JPG,Bacteria,Potato,train
Healthy/20230712_130703.jpg,Healthy,Potato,train
Fungi/20230816_143423.jpg,Fungi,Potato,train
Fungi/1692334247321.jpg,Fungi,Potato,train
Healthy/20230802_120336970.jpg,Healthy,Potato,train
Virus/20230815_145815.jpg,Virus,Potato,train
Pest/20230802_120048127.jpg,Pest,Potato,train
Virus/20230712_132401.jpg,Virus,Potato,train
Virus/IMG_9547.JPG,Virus,Potato,train
Virus/IMG_20230815_150415.jpg,Virus,Potato,train
Pest/20230802_120801487.jpg,Pest,Potato,train
Pest/IMG_0349 - Copy.JPG,Pest,Potato,train
Pest/IMG_0205 (1).JPG,Pest,Potato,train
Fungi/IMG_0403 (1).JPG,Fungi,Potato,train
Virus/IMG_0249.JPG,Virus,Potato,train
Pest/20230712_122134.jpg,Pest,Potato,train
Phytopthora/IMG_9514.JPG,Phytopthora,Potato,train
Fungi/IMG_4762.JPG,Fungi,Potato,train
Fungi/IMG_9438.JPG,Fungi,Potato,train
Healthy/20230802_115928713.jpg,Healthy,Potato,train
Phytopthora/20230816_121945.jpg,Phytopthora,Potato,train
Nematode/IMG_8331.JPG,Nematode,Potato,train
Fungi/20230712_123048.jpg,Fungi,Potato,train
Pest/IMG_20230816_141609.jpg,Pest,Potato,train
Phytopthora/IMG_0294 - Copy.JPG,Phytopthora,Potato,train
Phytopthora/IMG_0390.JPG,Phytopthora,Potato,train
Virus/IMG_0652.JPG,Virus,Potato,train
Healthy/20230816_081755.jpg,Healthy,Potato,train
Bacteria/20230815_153546.jpg,Bacteria,Potato,train
Phytopthora/IMG_9531 (1).JPG,Phytopthora,Potato,train
Bacteria/20230816_134322.jpg,Bacteria,Potato,train
Phytopthora/IMG_4716.JPG,Phytopthora,Potato,train
Fungi/IMG_4674.JPG,Fungi,Potato,train
Pest/20230802_120043567.jpg,Pest,Potato,train
Phytopthora/20230802_125507.jpg,Phytopthora,Potato,train
Bacteria/20230816_141202.jpg,Bacteria,Potato,train
Bacteria/IMG_1034.JPG,Bacteria,Potato,train
Virus/20230816_113014.jpg,Virus,Potato,train
Pest/IMG_20230816_142801.jpg,Pest,Potato,train
Healthy/20230712_133031.jpg,Healthy,Potato,train
Pest/20230712_122053.jpg,Pest,Potato,train
Bacteria/20230815_113945.jpg,Bacteria,Potato,train
Fungi/20230816_122025.jpg,Fungi,Potato,train
Pest/20230712_124303.jpg,Pest,Potato,train
Fungi/20230802_110822.jpg,Fungi,Potato,train
Pest/IMG_4813.JPG,Pest,Potato,train
Phytopthora/IMG_9561 (1).JPG,Phytopthora,Potato,train
Healthy/IMG_0710.JPG,Healthy,Potato,train
Pest/20230802_115325.jpg,Pest,Potato,train
Pest/IMG_8270.JPG,Pest,Potato,train
Bacteria/20230816_120911.jpg,Bacteria,Potato,train
Virus/20230815_114425.jpg,Virus,Potato,train
Fungi/20230802_105613.jpg,Fungi,Potato,train
Phytopthora/20230802_105945.jpg,Phytopthora,Potato,train
Bacteria/20230816_123115.jpg,Bacteria,Potato,train
Bacteria/20230816_140525.jpg,Bacteria,Potato,train
Fungi/20230712_154633.jpg,Fungi,Potato,train
Bacteria/IMG_1083.JPG,Bacteria,Potato,train
Virus/1692335404669.jpg,Virus,Potato,train
Fungi/IMG_0204.JPG,Fungi,Potato,train
Pest/20230712_114249.jpg,Pest,Potato,train
Virus/20230816_145819.jpg,Virus,Potato,train
Phytopthora/20230802_125035887.jpg,Phytopthora,Potato,train
Phytopthora/20230802_124750970.jpg,Phytopthora,Potato,train
Fungi/IMG_4677.JPG,Fungi,Potato,train
Fungi/IMG_4781.JPG,Fungi,Potato,train
Bacteria/20230815_111818.jpg,Bacteria,Potato,train
Bacteria/20230816_134327.jpg,Bacteria,Potato,valid
Fungi/1692334247778.jpg,Fungi,Potato,valid
Bacteria/20230815_153557.jpg,Bacteria,Potato,valid
Fungi/IMG_20230815_121024~2.jpg,Fungi,Potato,valid
Bacteria/IMG_1172.JPG,Bacteria,Potato,valid
Bacteria/IMG_0318.JPG,Bacteria,Potato,valid
Healthy/IMG_20230815_120532~2.jpg,Healthy,Potato,valid
Fungi/1692334247745.jpg,Fungi,Potato,valid
Pest/20230712_115250.jpg,Pest,Potato,valid
Phytopthora/IMG_8146.JPG,Phytopthora,Potato,valid
Virus/IMG_9541.JPG,Virus,Potato,valid
Virus/20230712_133224.jpg,Virus,Potato,valid
Virus/20230816_114002.jpg,Virus,Potato,valid
Bacteria/20230815_111239.jpg,Bacteria,Potato,valid
Bacteria/IMG_1211.JPG,Bacteria,Potato,valid
Virus/IMG_0484.JPG,Virus,Potato,valid
Healthy/IMG_20230816_082347 (1).jpg,Healthy,Potato,valid
Pest/20230802_115340806.jpg,Pest,Potato,valid
Bacteria/20230816_140652.jpg,Bacteria,Potato,valid
Pest/1692334247052.jpg,Pest,Potato,valid
Virus/20230816_114447.jpg,Virus,Potato,valid
Bacteria/20230816_141511.jpg,Bacteria,Potato,valid
Virus/20230816_114456.jpg,Virus,Potato,valid
Fungi/IMG_0775.JPG,Fungi,Potato,valid
Bacteria/20230816_134325.jpg,Bacteria,Potato,valid
Fungi/1692335403726.jpg,Fungi,Potato,valid
Fungi/IMG_0777.JPG,Fungi,Potato,valid
Phytopthora/20230712_120436.jpg,Phytopthora,Potato,valid
Fungi/20230802_104815324.jpg,Fungi,Potato,valid
Fungi/IMG_0776.JPG,Fungi,Potato,valid
Pest/20230802_130334.jpg,Pest,Potato,valid
Healthy/IMG_0132.JPG,Healthy,Potato,valid
Healthy/20230815_144827.jpg,Healthy,Potato,valid
Bacteria/IMG_0907.JPG,Bacteria,Potato,valid
Virus/20230712_133340.jpg,Virus,Potato,valid
Bacteria/20230816_142558.jpg,Bacteria,Potato,valid
Virus/IMG_0993.JPG,Virus,Potato,valid
Pest/IMG_20230816_142937.jpg,Pest,Potato,valid
Pest/20230712_114721.jpg,Pest,Potato,valid
Fungi/1692332350480.jpg,Fungi,Potato,valid
Fungi/IMG_1101.JPG,Fungi,Potato,valid
Pest/IMG_0292.JPG,Pest,Potato,valid
Bacteria/20230816_135602.jpg,Bacteria,Potato,valid
Bacteria/20230816_141521.jpg,Bacteria,Potato,valid
Fungi/20230816_121522.jpg,Fungi,Potato,valid
Pest/IMG_8350.JPG,Pest,Potato,valid
Bacteria/20230816_134255.jpg,Bacteria,Potato,valid
Phytopthora/20230802_124910.jpg,Phytopthora,Potato,valid
Virus/IMG_0638.JPG,Virus,Potato,valid
Bacteria/IMG_0329.JPG,Bacteria,Potato,valid
Bacteria/20230815_120817.jpg,Bacteria,Potato,valid
Nematode/IMG_20230815_114900.jpg,Nematode,Potato,valid
Phytopthora/IMG_9440.JPG,Phytopthora,Potato,valid
Fungi/20230802_111913.jpg,Fungi,Potato,valid
Pest/IMG_0216 (1).JPG,Pest,Potato,valid
Phytopthora/20230712_115252.jpg,Phytopthora,Potato,valid
Fungi/20230712_155655.jpg,Fungi,Potato,valid
Virus/IMG_0650.JPG,Virus,Potato,valid
Bacteria/20230816_142520.jpg,Bacteria,Potato,valid
Virus/20230816_114445.jpg,Virus,Potato,valid
Fungi/IMG_0282.JPG,Fungi,Potato,valid
Fungi/20230816_140642.jpg,Fungi,Potato,valid
Fungi/IMG_0253 (1).JPG,Fungi,Potato,valid
Virus/20230815_115129.jpg,Virus,Potato,valid
Virus/20230815_121930.jpg,Virus,Potato,valid
Fungi/IMG_0745.JPG,Fungi,Potato,valid
Bacteria/20230815_113834.jpg,Bacteria,Potato,valid
Fungi/IMG_9456.JPG,Fungi,Potato,valid
Virus/20230816_114351.jpg,Virus,Potato,valid
Healthy/20230712_131219.jpg,Healthy,Potato,valid
Bacteria/IMG_1039.JPG,Bacteria,Potato,valid
Fungi/20230802_111815.jpg,Fungi,Potato,valid
Bacteria/IMG_1118.JPG,Bacteria,Potato,valid
Pest/IMG_4727.JPG,Pest,Potato,valid
Fungi/IMG_20230815_120159~2.jpg,Fungi,Potato,valid
Virus/IMG_0482.JPG,Virus,Potato,valid
Nematode/IMG_4733.JPG,Nematode,Potato,valid
Pest/20230802_120516836.jpg,Pest,Potato,valid
Fungi/20230816_121527.jpg,Fungi,Potato,valid
Bacteria/20230815_114057.jpg,Bacteria,Potato,valid
Virus/20230816_114454.jpg,Virus,Potato,valid
Virus/20230816_114701.jpg,Virus,Potato,valid
Bacteria/20230815_114513.jpg,Bacteria,Potato,valid
Bacteria/IMG_1068.JPG,Bacteria,Potato,valid
Pest/IMG_20230816_135810~2.jpg,Pest,Potato,valid
Bacteria/20230816_142332.jpg,Bacteria,Potato,valid
Virus/IMG_0584.JPG,Virus,Potato,valid
Fungi/IMG_20230816_112541.jpg,Fungi,Potato,valid
Virus/20230712_132914.jpg,Virus,Potato,valid
Virus/20230712_132900.jpg,Virus,Potato,valid
Virus/IMG_0633.JPG,Virus,Potato,valid
Fungi/IMG_20230815_122340~2.jpg,Fungi,Potato,valid
Bacteria/20230816_135444.jpg,Bacteria,Potato,valid
Virus/20230802_115738.jpg,Virus,Potato,valid
Nematode/20230815_122751.jpg,Nematode,Potato,valid
Pest/20230816_143131.jpg,Pest,Potato,valid
Bacteria/20230816_142020.jpg,Bacteria,Potato,valid
Fungi/20230802_111731195.jpg,Fungi,Potato,valid
Bacteria/IMG_1192.JPG,Bacteria,Potato,valid
Pest/IMG_20230816_114257.jpg,Pest,Potato,valid
Fungi/20230802_110831.jpg,Fungi,Potato,valid
Bacteria/20230816_134650.jpg,Bacteria,Potato,valid
Phytopthora/IMG_8099.JPG,Phytopthora,Potato,valid
Pest/20230816_142514.jpg,Pest,Potato,valid
Bacteria/IMG_1167.JPG,Bacteria,Potato,valid
Pest/IMG_20230816_140757~2.jpg,Pest,Potato,valid
Phytopthora/IMG_0293 - Copy.JPG,Phytopthora,Potato,valid
Bacteria/IMG_1168.JPG,Bacteria,Potato,valid
Fungi/IMG_0253.JPG,Fungi,Potato,valid
Virus/20230802_112937392.jpg,Virus,Potato,valid
Pest/1692336759075.jpg,Pest,Potato,valid
Phytopthora/IMG_4719.JPG,Phytopthora,Potato,valid
Pest/IMG_20230816_141322.jpg,Pest,Potato,valid
Virus/IMG_0983.JPG,Virus,Potato,valid
Pest/IMG_0841.JPG,Pest,Potato,valid
Pest/IMG_4806.JPG,Pest,Potato,valid
Healthy/20230802_115527375.jpg,Healthy,Potato,valid
Bacteria/20230815_114927.jpg,Bacteria,Potato,valid
Bacteria/20230815_115905.jpg,Bacteria,Potato,valid
Phytopthora/IMG_9534 (1).JPG,Phytopthora,Potato,valid
Fungi/20230816_122001.jpg,Fungi,Potato,valid
Virus/20230815_113731.jpg,Virus,Potato,valid
Phytopthora/IMG_0270 - Copy.JPG,Phytopthora,Potato,valid
Virus/IMG_0476.JPG,Virus,Potato,valid
Pest/IMG_20230816_143125.jpg,Pest,Potato,valid
Bacteria/IMG_0945.JPG,Bacteria,Potato,valid
Virus/20230815_144859.jpg,Virus,Potato,valid
Bacteria/20230816_091330.jpg,Bacteria,Potato,valid
Fungi/IMG_0142.JPG,Fungi,Potato,valid
Bacteria/20230816_142244.jpg,Bacteria,Potato,valid
Bacteria/IMG_0853.JPG,Bacteria,Potato,valid
Healthy/20230712_123714.jpg,Healthy,Potato,valid
Bacteria/20230816_135147.jpg,Bacteria,Potato,valid
Fungi/IMG_9364.JPG,Fungi,Potato,valid
Phytopthora/IMG_0254 - Copy.JPG,Phytopthora,Potato,valid
Virus/20230815_114141.jpg,Virus,Potato,valid
Virus/20230815_112620.jpg,Virus,Potato,valid
Fungi/IMG_20230815_115235.jpg,Fungi,Potato,valid
Phytopthora/IMG_0310 - Copy.JPG,Phytopthora,Potato,valid
Healthy/IMG_8204.JPG,Healthy,Potato,valid
Pest/IMG_0123 (1).JPG,Pest,Potato,valid
Pest/1692338650651.jpg,Pest,Potato,valid
Pest/IMG_20230816_115049~2.jpg,Pest,Potato,valid
Fungi/20230802_110035.jpg,Fungi,Potato,valid
Bacteria/20230815_114052.jpg,Bacteria,Potato,valid
Bacteria/IMG_1024.JPG,Bacteria,Potato,valid
Phytopthora/IMG_20230816_122433.jpg,Phytopthora,Potato,valid
Pest/IMG_20230816_141500.jpg,Pest,Potato,valid
Bacteria/IMG_0351.JPG,Bacteria,Potato,valid
Fungi/20230712_120701.jpg,Fungi,Potato,valid
Fungi/1692335403624.jpg,Fungi,Potato,valid
Phytopthora/1692336758747.jpg,Phytopthora,Potato,valid
Pest/1692336758616.jpg,Pest,Potato,valid
Healthy/20230712_121740.jpg,Healthy,Potato,valid
Fungi/IMG_20230816_120829.jpg,Fungi,Potato,valid
Fungi/IMG_0290.JPG,Fungi,Potato,valid
Pest/20230922_163513.jpg,Pest,Potato,valid
Pest/IMG_9533.JPG,Pest,Potato,valid
Fungi/20230802_112313954.jpg,Fungi,Potato,valid
Fungi/20230802_110636.jpg,Fungi,Potato,valid
Fungi/1692334247568.jpg,Fungi,Potato,valid
Pest/IMG_8337.JPG,Pest,Potato,valid
Phytopthora/IMG_9518.JPG,Phytopthora,Potato,valid
Bacteria/20230815_111544.jpg,Bacteria,Potato,valid
Fungi/IMG_4734.JPG,Fungi,Potato,valid
Phytopthora/IMG_0342.JPG,Phytopthora,Potato,valid
Virus/20230712_133213.jpg,Virus,Potato,valid
Fungi/IMG_20230816_113645.jpg,Fungi,Potato,valid
Healthy/20230712_132255.jpg,Healthy,Potato,valid
Virus/IMG_8272.JPG,Virus,Potato,valid
Pest/IMG_8162.JPG,Pest,Potato,valid
Phytopthora/IMG_0401.JPG,Phytopthora,Potato,valid
Fungi/IMG_9433.JPG,Fungi,Potato,valid
Bacteria/IMG_0920.JPG,Bacteria,Potato,valid
Bacteria/IMG_1150.JPG,Bacteria,Potato,valid
Pest/IMG_20230816_143438.jpg,Pest,Potato,valid
Fungi/IMG_0237.JPG,Fungi,Potato,valid
Bacteria/20230816_135102.jpg,Bacteria,Potato,valid
Pest/IMG_0610.JPG,Pest,Potato,valid
Fungi/20230802_105838.jpg,Fungi,Potato,valid
Healthy/IMG_9473.JPG,Healthy,Potato,valid
Fungi/IMG_20230816_121027.jpg,Fungi,Potato,valid
Bacteria/IMG_1257.JPG,Bacteria,Potato,valid
Phytopthora/IMG_4661.JPG,Phytopthora,Potato,valid
Phytopthora/IMG_0402.JPG,Phytopthora,Potato,valid
Pest/20230816_142946.jpg,Pest,Potato,valid
Healthy/20230712_132240.jpg,Healthy,Potato,valid
Phytopthora/20230712_154258.jpg,Phytopthora,Potato,valid
Pest/20230802_120034066.jpg,Pest,Potato,valid
Bacteria/IMG_1160.JPG,Bacteria,Potato,valid
Virus/20230816_114357.jpg,Virus,Potato,valid
Pest/IMG_9551.JPG,Pest,Potato,valid
Fungi/IMG_20230815_112322.jpg,Fungi,Potato,valid
Healthy/IMG_1252.JPG,Healthy,Potato,valid
Phytopthora/20230802_123806707.jpg,Phytopthora,Potato,valid
Pest/IMG_0208.JPG,Pest,Potato,valid
Pest/IMG_20230816_134630.jpg,Pest,Potato,valid
Pest/IMG_8097.JPG,Pest,Potato,valid
Fungi/20230802_105508.jpg,Fungi,Potato,valid
Phytopthora/IMG_0384.JPG,Phytopthora,Potato,valid
Bacteria/20230816_141155.jpg,Bacteria,Potato,valid
Pest/IMG_9553.JPG,Pest,Potato,valid
Bacteria/20230816_143416.jpg,Bacteria,Potato,valid
Fungi/IMG_20230816_115633~2.jpg,Fungi,Potato,valid
Fungi/IMG_0153.JPG,Fungi,Potato,valid
Nematode/IMG_9462.JPG,Nematode,Potato,valid
Virus/IMG_0605.JPG,Virus,Potato,valid
Nematode/20230712_121038.jpg,Nematode,Potato,valid
Pest/IMG_20230816_140442~2.jpg,Pest,Potato,valid
Fungi/IMG_4777.JPG,Fungi,Potato,valid
Virus/IMG_0375.JPG,Virus,Potato,valid
Fungi/1692338054040.jpg,Fungi,Potato,valid
Phytopthora/IMG_9524 (1).JPG,Phytopthora,Potato,valid
Pest/20230816_082704.jpg,Pest,Potato,valid
Healthy/20230815_115718.jpg,Healthy,Potato,valid
Nematode/IMG_0259.JPG,Nematode,Potato,valid
Virus/20230816_145822.jpg,Virus,Potato,valid
Pest/IMG_0606.JPG,Pest,Potato,valid
Virus/IMG_0477.JPG,Virus,Potato,valid
Fungi/1692338650780.jpg,Fungi,Potato,valid
Fungi/20230712_160026.jpg,Fungi,Potato,valid
Pest/20230802_115548315.jpg,Pest,Potato,valid
Fungi/20230802_105848.jpg,Fungi,Potato,valid
Bacteria/IMG_1203.JPG,Bacteria,Potato,valid
Fungi/20230712_154021.jpg,Fungi,Potato,valid
Fungi/20230802_105747.jpg,Fungi,Potato,valid
Healthy/20230815_114115.jpg,Healthy,Potato,valid
Pest/20230922_163839.jpg,Pest,Potato,valid
Fungi/20230802_105545902.jpg,Fungi,Potato,valid
Phytopthora/IMG_8100.JPG,Phytopthora,Potato,valid
Pest/20230712_121220.jpg,Pest,Potato,valid
Virus/20230815_151643.jpg,Virus,Potato,valid
Virus/IMG_0703.JPG,Virus,Potato,valid
Bacteria/20230816_140812.jpg,Bacteria,Potato,valid
Pest/IMG_20230816_135134.jpg,Pest,Potato,valid
Phytopthora/IMG_9520.JPG,Phytopthora,Potato,valid
Fungi/IMG_9459.JPG,Fungi,Potato,valid
Fungi/1692335403330.jpg,Fungi,Potato,valid
Fungi/IMG_8352.JPG,Fungi,Potato,valid
Pest/20230802_125058.jpg,Pest,Potato,valid
Fungi/20230712_155715.jpg,Fungi,Potato,valid
Healthy/20230712_130758.jpg,Healthy,Potato,valid
Phytopthora/IMG_0400.JPG,Phytopthora,Potato,valid
Bacteria/IMG_0322.JPG,Bacteria,Potato,valid
Healthy/IMG_4802.JPG,Healthy,Potato,valid
Fungi/IMG_20230816_121903.jpg,Fungi,Potato,valid
Fungi/IMG_0209.JPG,Fungi,Potato,valid
Virus/20230815_121830.jpg,Virus,Potato,valid
Virus/IMG_0338.JPG,Virus,Potato,valid
Phytopthora/IMG_9526 (1).JPG,Phytopthora,Potato,valid
Bacteria/20230816_135532.jpg,Bacteria,Potato,valid
Pest/IMG_0225.JPG,Pest,Potato,valid
Phytopthora/IMG_9443.JPG,Phytopthora,Potato,valid
Phytopthora/IMG_0245.JPG,Phytopthora,Potato,valid
Bacteria/20230816_142201.jpg,Bacteria,Potato,valid
Healthy/20230816_121130.jpg,Healthy,Potato,valid
Fungi/20230816_120933.jpg,Fungi,Potato,valid
Fungi/IMG_0277.JPG,Fungi,Potato,valid
Phytopthora/IMG_9520 (1).JPG,Phytopthora,Potato,valid
Pest/20230802_124743.jpg,Pest,Potato,valid
Healthy/20230815_112010.jpg,Healthy,Potato,valid
Bacteria/20230816_141617.jpg,Bacteria,Potato,valid
Bacteria/20230816_142653.jpg,Bacteria,Potato,valid
Fungi/IMG_20230816_121701~2.jpg,Fungi,Potato,valid
Fungi/IMG_4754.JPG,Fungi,Potato,valid
Fungi/IMG_4692.JPG,Fungi,Potato,valid
Virus/20230802_115606.jpg,Virus,Potato,valid
Fungi/IMG_20230816_121542~2.jpg,Fungi,Potato,valid
Pest/IMG_20230816_140138.jpg,Pest,Potato,valid
Pest/IMG_0276.JPG,Pest,Potato,valid
Healthy/20230712_130718.jpg,Healthy,Potato,valid
Pest/IMG_4732.JPG,Pest,Potato,valid
Fungi/IMG_0750.JPG,Fungi,Potato,valid
Healthy/20230922_154044.jpg,Healthy,Potato,valid
Virus/20230712_132843.jpg,Virus,Potato,valid
Healthy/20230815_115710.jpg,Healthy,Potato,valid
Phytopthora/IMG_0378.JPG,Phytopthora,Potato,valid
Pest/IMG_8117.JPG,Pest,Potato,valid
Pest/20230922_163458.jpg,Pest,Potato,valid
Bacteria/IMG_1188.JPG,Bacteria,Potato,valid
Fungi/20230802_110331.jpg,Fungi,Potato,valid
Phytopthora/20230802_123749.jpg,Phytopthora,Potato,valid
Pest/IMG_20230816_142417~2.jpg,Pest,Potato,valid
Pest/IMG_0200.JPG,Pest,Potato,valid
Virus/20230815_122031.jpg,Virus,Potato,valid
Fungi/IMG_8199.JPG,Fungi,Potato,valid
Phytopthora/20230802_123741535.jpg,Phytopthora,Potato,valid
Virus/20230816_113912.jpg,Virus,Potato,valid
Virus/20230815_112356.jpg,Virus,Potato,valid
Virus/IMG_0953.JPG,Virus,Potato,valid
Virus/20230815_153230.jpg,Virus,Potato,valid
Virus/20230815_120540.jpg,Virus,Potato,valid
Fungi/IMG_4782.JPG,Fungi,Potato,valid
Virus/IMG_0465.JPG,Virus,Potato,valid
Phytopthora/IMG_9540.JPG,Phytopthora,Potato,valid
Fungi/IMG_8351.JPG,Fungi,Potato,valid
Healthy/IMG_9447.JPG,Healthy,Potato,valid
Healthy/20230712_122745.jpg,Healthy,Potato,valid
Fungi/IMG_9360.JPG,Fungi,Potato,valid
Pest/1692338054059.jpg,Pest,Potato,valid
Virus/20230816_113726.jpg,Virus,Potato,valid
Fungi/Copy of 20230712_154218.jpg,Fungi,Potato,valid
Phytopthora/IMG_9567 (1).JPG,Phytopthora,Potato,valid
Virus/20230816_121417.jpg,Virus,Potato,valid
Bacteria/IMG_0331.JPG,Bacteria,Potato,valid
Fungi/IMG_20230816_121858.jpg,Fungi,Potato,valid
Pest/20230802_115322.jpg,Pest,Potato,valid
Pest/IMG_20230816_134539.jpg,Pest,Potato,valid
Fungi/IMG_0229.JPG,Fungi,Potato,valid
Phytopthora/IMG_9511.JPG,Phytopthora,Potato,valid
Pest/20230712_124513.jpg,Pest,Potato,valid
Nematode/IMG_0200.JPG,Nematode,Potato,valid
Virus/20230816_115007.jpg,Virus,Potato,valid
Fungi/IMG_4725.JPG,Fungi,Potato,valid
Fungi/20230802_110942974.jpg,Fungi,Potato,valid
Bacteria/IMG_0359.JPG,Bacteria,Potato,valid
Phytopthora/20230802_124148.jpg,Phytopthora,Potato,valid
Virus/20230815_112639.jpg,Virus,Potato,valid
Bacteria/IMG_1235.JPG,Bacteria,Potato,valid
Virus/IMG_20230816_082237.jpg,Virus,Potato,valid
Virus/IMG_1127.JPG,Virus,Potato,valid
Bacteria/IMG_1079.JPG,Bacteria,Potato,valid
Virus/20230815_151639.jpg,Virus,Potato,valid
Phytopthora/IMG_0289 - Copy.JPG,Phytopthora,Potato,valid
Pest/20230712_122835.jpg,Pest,Potato,valid
Virus/IMG_0647.JPG,Virus,Potato,valid
Fungi/IMG_9369.JPG,Fungi,Potato,valid
Fungi/1692334247287.jpg,Fungi,Potato,valid
Fungi/IMG_0247.JPG,Fungi,Potato,valid
Bacteria/20230815_111615.jpg,Bacteria,Potato,valid
Bacteria/IMG_1201.JPG,Bacteria,Potato,valid
Fungi/20230802_111741.jpg,Fungi,Potato,valid
Fungi/20230802_110149.jpg,Fungi,Potato,valid
Pest/20230802_115539571.jpg,Pest,Potato,valid
Bacteria/20230816_141359.jpg,Bacteria,Potato,valid
Fungi/IMG_0796.JPG,Fungi,Potato,valid
Pest/20230922_163448.jpg,Pest,Potato,valid
Phytopthora/20230802_124841651.jpg,Phytopthora,Potato,valid
Phytopthora/20230802_124505.jpg,Phytopthora,Potato,valid
Phytopthora/IMG_0251 - Copy.JPG,Phytopthora,Potato,valid
Bacteria/20230816_135122.jpg,Bacteria,Potato,valid
Nematode/IMG_20230815_113853~2.jpg,Nematode,Potato,valid
Fungi/IMG_0794.JPG,Fungi,Potato,valid
Fungi/20230712_122911.jpg,Fungi,Potato,valid
Virus/20230816_114008.jpg,Virus,Potato,valid
Bacteria/20230816_141230.jpg,Bacteria,Potato,valid
Phytopthora/IMG_9440 (1).JPG,Phytopthora,Potato,valid
Bacteria/20230816_140312.jpg,Bacteria,Potato,valid
Fungi/20230802_105454.jpg,Fungi,Potato,valid
Healthy/IMG_4654.JPG,Healthy,Potato,valid
Pest/1692333632158.jpg,Pest,Potato,valid
Pest/IMG_0181.JPG,Pest,Potato,valid
Pest/1692333303029.jpg,Pest,Potato,valid
Pest/IMG_0285 - Copy.JPG,Pest,Potato,valid
Virus/20230816_123440.jpg,Virus,Potato,valid
Pest/IMG_0334.JPG,Pest,Potato,valid
